2020-12-01 00:32:31;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:33:25;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:34:20;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:35:15;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:36:10;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:37:06;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:38:02;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:38:57;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:39:52;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:40:47;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:41:41;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:42:36;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:43:31;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:44:26;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:45:21;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:46:15;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:47:10;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:48:05;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:49:00;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:49:55;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:50:50;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:51:45;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:52:39;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:53:34;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:54:29;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:55:24;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:56:19;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:57:14;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:58:08;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:59:03;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 00:59:58;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:00:53;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:01:48;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:02:43;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:03:38;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:04:32;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:05:27;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:06:22;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:07:17;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:08:12;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:09:06;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:10:02;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:10:56;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:11:51;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:12:46;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:13:41;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:14:36;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:15:31;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:16:25;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:17:20;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:18:15;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:19:10;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:20:05;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:21:00;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:21:55;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:22:50;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:23:44;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:24:39;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:25:34;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:26:29;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:27:24;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:28:19;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:29:14;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:30:08;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:31:03;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:31:58;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:32:53;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:33:48;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:34:43;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:35:38;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:36:33;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:37:28;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:38:23;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:39:17;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:40:12;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:41:07;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:42:02;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:42:57;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:43:52;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:44:46;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:45:41;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:46:36;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:47:31;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:48:25;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:49:20;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:50:15;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:51:10;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:52:05;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:53:00;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:53:55;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:54:50;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:55:45;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:56:40;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:57:34;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:58:29;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 01:59:24;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:00:19;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:01:14;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:02:09;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:03:03;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:03:58;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:04:54;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:05:49;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:06:44;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
