
2020-11-30 23:03:56;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:04:42;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:05:28;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:06:13;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:06:59;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:07:45;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:08:30;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:09:16;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:10:02;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:10:47;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:11:33;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:12:19;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:13:04;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:13:50;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:14:36;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:15:21;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:16:07;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:16:53;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:17:38;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:18:24;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:19:10;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:19:55;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:20:41;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:21:27;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:22:12;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:22:58;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:23:44;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:24:29;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:25:15;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:26:01;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:26:46;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:27:32;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:28:18;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:29:03;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:29:49;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:30:35;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:31:20;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:32:06;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:32:52;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:33:37;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:34:23;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:35:09;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:35:54;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:36:40;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:37:26;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:38:11;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:38:57;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:39:43;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:40:29;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:41:14;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:42:00;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:42:45;Atlético-MG;Internacional;1.84;3.7;4.0
2020-11-30 23:43:31;Atlético-MG;Internacional;1.84;3.7;4.0
